CASEID,OFFICE_NAME,STATE,OFFICE_TYPE,OFFICE_TYPE_ORIGINAL,OFFICE_TYPE_OTHER,LEVEL_GOV,LEVEL_GOV_ORIGINAL,AGENCY_TYPE,AGENCY_TYPE_OTHER,JURIS,ACCR_IACME,ACCR_NAME,AUTP_FT,AUTP_PT,AUTP_CON,AUTP_CALL,COR_FT,COR_PT,COR_CON,COR_CALL,INV_FT,INV_PT,INV_CON,INV_CALL,FORT_FT,FORT_PT,FORT_CON,FORT_CALL,FORA_FT,FORA_PT,FORA_CON,FORA_CALL,SUP_FT,SUP_PT,SUP_CON,SUP_CALL,ADM_FT,ADM_PT,ADM_CON,ADM_CALL,ANC_FT,ANC_PT,ANC_CON,ANC_CALL,FT_TOT,PT_TOT,CON_TOT,CALL_TOT,AUTP_SAL_MIN,AUTP_SAL_MAX,AUTP_SAL_NA,COR_SAL_MIN,COR_SAL_MAX,COR_SAL_NA,INV_SAL_MIN,INV_SAL_MAX,INV_SAL_NA,FOR_SAL_MIN,FOR_SAL_MAX,FOR_SAL_NA,CERT_ABP,CERT_ABMDI,CERT_FORABFT,CERT_FORAABFT,BUD_TOTAL,BUD_TOTAL_EST,BUD_FY_MO,BUD_FY_DAY,BUD_FY_YEAR,BUD_PERS,BUD_PERS_TOTAL,BUD_PERS_TOTAL_EST,CON_FEE,CREMWAIV_FEE,PRIVAUT_FEE,REC_FEE,TEACH_FEE,TEST_FEE,TRANSP_FEE,GRANTS_FEE,OTHER_FEE,OTHER_FEE_OTHER,REP_CASE,REP_CASE_NUM_NOTRK,REP_CASE_NUM,REP_CASE_NUM_EST,ACC_CASE,ACC_CASE_NUM_NOTRK,ACC_CASE_NUM,ACC_CASE_NUM_EST,REP_CASE_TRI,REP_CASE_TRI_TOTAL_NOTRK,REP_CASE_TRI_TOTAL,REP_CASE_TRI_TOTAL_EST,REP_CASE_TRI_INCL,ACC_CASE_TRI,ACC_CASE_TRI_TOTAL_NOTRK,ACC_CASE_TRI_TOTAL,ACC_CASE_TRI_TOTAL_EST,ACC_CASE_TRI_INCL,COMPL_AUTO_TOTAL,COMPL_AUTO_TOTAL_EST,PROV_DEATH_INV,PROV_DEATH_PHOTO,PROV_MED_REVIEW,PROV_EXT_EXAM,PROV_PART_AUTO,PROV_COMP_AUTO,PROV_CHARAC_SKEL,PROV_AUTO_PHOTO,PROV_FOR_TOX,PROV_XRAY,PROV_META_SCRN,PROV_CREM_WAIV,PROV_DEATH_CERT,PROV_ANTHRO,PROV_CARD_PATH,PROV_HIST,PROV_MICROB,PROV_NEURO,PROV_ODONT,PERF_DEATH_INV_AUTOPSY,PERF_DEATH_INV_CORONER,PERF_DEATH_INV_DEATH,PERF_DEATH_INV_OTHER,PERF_DEATH_INV_OFFICE,PERF_DET_ACC_AUTOPSY,PERF_DET_ACC_CORONER,PERF_DET_ACC_DEATH,PERF_DET_ACC_OTHER,PERF_DET_ACC_OFFICE,PERF_EXT_EXAM_AUTOPSY,PERF_EXT_EXAM_CORONER,PERF_EXT_EXAM_DEATH,PERF_EXT_EXAM_OTHER,PERF_EXT_EXAM_OFFICE,PERF_DET_AUTO_AUTOPSY,PERF_DET_AUTO_CORONER,PERF_DET_AUTO_DEATH,PERF_DET_AUTO_OTHER,PERF_DET_AUTO_OFFICE,PERF_DET_FOR_TOX_AUTOPSY,PERF_DET_FOR_TOX_CORONER,PERF_DET_FOR_TOX_DEATH,PERF_DET_FOR_TOX_OTHER,PERF_DET_FOR_TOX_OFFICE,NXTOFKN_DEATH_MEC,NXTOFKN_DEATH_FSP,NXTOFKN_DEATH_LEP,NXTOFKN_DEATH_OTH,NXTOFKN_DEATH_OTH_OTHER,NXTOFKN_PREF_MED,NXTOFKN_PREF_FAM,NXTOFKN_PREF_LEP,NXTOFKN_PREF_OTH,NXTOFKN_PREF_OTH_OTHER,FINDIS_POLICY,FINDIS_POSS,UNREM_REC,UNREM_REC_EST,UNREM_REC_DK,UNREM_DNA,UNREM_DNA_EST,UNREM_DNA_DK,UNREM_OLDEST,UNREM_OLDEST_EST,UNREM_OLDEST_DK,UNREM_FINAL,UNREM_FINAL_EST,UNREM_FINAL_DK,SUIDS_SCENE,SUIDS_REENACT,SUIDS_FTOX,SUIDS_AUTOPSY,SUIDS_REVIEW,SUIDS_GENE,SUIDS_META,SUIDS_MICROBIO,SUIDS_SKEL,SIDS_DIAG,SUID_DIAG,OPIOID_STRAT,SCENE_DRUG_SCR,DRUG_SCR_CONFIRM,CMS,CMS_ALL,RETN_RECS,RETN_FORT,RETN_EVID,RETN_UNREM,RETN_UNREM_RECS,CASE_REC_MAINT,INV_REC_ARC,RECS_ONSITE,RECS_GOVT,RECS_THIRDPRTY,RECS_OTHER,INTERNET_SEP,ACC_CRIMHIST,ACC_FNGRPRINT,ACC_RX,ACC_MASS_FATAL,ACC_DIS_PLAN,ACC_BLOODBORNE,ACC_LIFTING,ACC_STRESS,PART_EMERG,ACC_CAT,ACC_MRI,ACC_CHILD_FATAL,ACC_DROWN,ACC_DRUG_REVIEW,ACC_ELDERLY,ACC_INFECT,ACC_MATERNAL,ACC_POISON,ACC_SUICIDE,ACC_VULN_ADULT,DATA_CODIS,DATA_FARS,DATA_NCIC,DATA_NAMUS,DATA_NVDRS,DATA_SUDORS,DATA_STATE_LOCAL,DATA_OTHER,ACC_ADVOCATE,ACC_GRIEF,ACC_BYSTANDERS,WITHIN_BUSNSS,ORI,JURIS_FLAG,OFFICE_TYPE_FLAG,LEVEL_GOV_FLAG,AUTP_FT_FLAG,AUTP_PT_FLAG,AUTP_CON_FLAG,AUTP_CALL_FLAG,COR_FT_FLAG,COR_PT_FLAG,COR_CON_FLAG,COR_CALL_FLAG,INV_FT_FLAG,INV_PT_FLAG,INV_CON_FLAG,INV_CALL_FLAG,FORT_FT_FLAG,FORT_PT_FLAG,FORT_CON_FLAG,FORT_CALL_FLAG,FT_TOT_FLAG,PT_TOT_FLAG,CON_TOT_FLAG,CALL_TOT_FLAG,BUD_TOTAL_FLAG,REP_CASE_FLAG,REP_CASE_NUM_NOTRK_FLAG,REP_CASE_NUM_FLAG,REP_CASE_NUM_EST_FLAG,ACPT_CASES_FLAG,ACC_CASE_NUM_NOTRK_FLAG,ACC_CASE_NUM_FLAG,COMPL_AUTO_TOTAL_FLAG,PROV_DEATH_INV_FLAG,PROV_DEATH_PHOTO_FLAG,PROV_MED_REVIEW_FLAG,PROV_EXT_EXAM_FLAG,PROV_PART_AUTO_FLAG,PROV_COMP_AUTO_FLAG,PROV_CHARAC_SKEL_FLAG,FINDIS_POSS_FLAG,UNREM_REC_FLAG,UNREM_DNA_FLAG,CMS_FLAG,RETN_RECS_FLAG,RETN_FORT_FLAG,RETN_EVID_FLAG,RETN_UNREM_FLAG,RETN_UNREM_RECS_FLAG,ACC_CRIMHIST_FLAG,ACC_FNGRPRINT_FLAG,ACC_RX_FLAG,DATA_CODIS_FLAG,DATA_FARS_FLAG,DATA_NCIC_FLAG,DATA_NAMUS_FLAG,DATA_NVDRS_FLAG,DATA_SUDORS_FLAG,DATA_STATE_LOCAL_FLAG,DATA_OTHER_FLAG,POPSERVED,SURVEY_TYPE,WEIGHT_FINAL_CRITICAL,WEIGHT_FINAL_LONG,STRATA
13301198,Washoe County Regional Medical Examiner's Office,NV,2,2, ,2,2,5, ,Washoe County Nevada,2,2,3,0,2,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,20,0,2,4,184246,245669,0,-3,-3,1,61942,80579,0,-3,-3,1,1,2,4,4,3877814,0,6,30,2019,1,3176313,0,1,2,2,1,2,2,2,1,1,Death Certificate Fee,1,0,4997,0,1,0,1624,0,1,1,-3,0,1,1,1,-3,0,1,784,0,1,1,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0, ,1,0,0,0, ,1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,3,3,1,2,1,2,2,1,2,1,2,2,2,2,1,1,1,1,3,2,2,2,2,1,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465735,1,1.054523141,1.154082495,22
13301199,White Pine County Sheriff's Office,NV,3,3, ,2,2,5, ,"White Pine County, State Of Nevada",2,2,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,46000,63032,0,0,0,0,0,0,0,4,4,4,4,41154870,0,6,30,2018,1,19486945,0,2,2,2,1,2,1,2,1,2, ,1,0,11,0,1,0,11,0,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,6,0,2,2,2,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0, ,0,0,1,0, ,2,1,3,1,0,0,0,0,1985,1,0,3,1,0,1,2,1,1,1,3,3,3,3,1,1,2,1,1,2,-3,1,1,2,2,2,3,1,1,2,2,2,1,1,1,2,1,1,1,3,1,1,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,2,2,1,3,1,3,3,2,1,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9475,1,1.038836555,1.190411606,32
13401201,Allegany County Coroner,NY,1,1, ,2,2,-1, ,Allegany County,-1,-1,0,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100000,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, ,1,0,109,1,1,0,109,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,1,3,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, ,-1,-1,-1,-1, ,-1,2,-3,-3,-3,-3,-3,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,1,3,-1,-1,-1,-1,-1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46430,3,1.269374897, ,12
13401202,Broome County Chief Medical Examiner,NY,1,1, ,2,2,3, ,Broome County,2,2,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,-3,-3,1,40000,40000,0,-3,-3,1,-3,-3,1,1,2,4,4,562545,-8,12,31,2018,1,148000,-8,2,2,2,2,2,2,2,2,-8, ,1,-8,500,1,1,-8,216,-8,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,216,-8,1,4,1,1,1,1,1,1,2,1,3,4,1,2,3,1,1,1,2,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0, ,1,0,1,0, ,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1,1,3,3,1,1,2,1,1,1,1,2,-3,2,2,2,2,2,1,1,1,1,-8,-8,2,2,2,2,2,2,2,3,3,1,1,1,1,2,1,1,1,1,2,1,1,2,3,2,2,1,2,1,3,2,2,3,2,3,1, , ,9,9,0,9,9,0,9,9,9,0,9,9,9,9,9,9,9,0,0,9,0,9,0,0, ,9,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,191659,2,1.200050916,1.472280216,12
13401203,Cattaraugus County Chief Medical Examiner,NY,1,1, ,2,2,6,Cattaraugus County Clerk's Office,Cattaraugus County,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3,-3,1,13500,13500,0,-3,-3,1,-3,-3,1,3,3,3,3,150000,1,12,31,2018,1,155000,1,2,2,2,2,2,2,1,2,-8, ,1,-8,40,1,1,-8,20,1,1,-8,2,1,1,1,-8,2,1,1,10,1,3,3,3,2,3,2,4,4,2,4,4,4,2,4,4,4,4,4,4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0, ,0,0,1,0, ,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,-3,2,2,2,2,2,1,1,2,1,2,2,2,3,3,3,2,2,2,3,3,1,3,3,-8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,1,2,1, , ,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,0,9,9,0,0,0,0, ,0,0,0,0,0,0,0,0,9,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76840,2,1.253117789,1.544134576,12
13401204,Chautauqua County Coroner,NY,1,1, ,2,2,1, ,"Chautauqua County, New York",2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,4,-3,-3,1,6000,6000,0,-3,-3,1,-3,-3,1,4,4,4,4,305859,0,12,31,2018,2,-3,-3,2,2,2,2,2,3,2,2,2, ,1,0,850,1,1,0,418,0,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,59,0,1,1,1,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0, ,1,0,1,0, ,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,3,3,1,1,3,3,3,3,2,2,1,1,1,2,-3,1,2,2,2,2,3,1,1,2,2,2,1,3,3,3,1,1,1,3,3,1,2,2,1,2,1,3,3,3,3,2,3,2,2,2,2,2,2,1,2,2,2,2,2,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127939,1,1.227965905,1.510898434,12
13401205,Chemung County Health Department,NY,1,1, ,2,2,1, ,"Chemung County, N.Y.",2,2,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,-3,-3,1,0,18000,-8,0,38000,-8,-3,-3,1,4,3,4,4,305023,-8,12,31,2018,1,113273,-8,2,2,2,2,2,2,2,2,-8, ,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,82,-8,1,1,1,1,2,2,3,2,2,2,2,4,1,2,3,3,3,3,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Death Investigator,0,0,0,0,Death Investigator,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,2,1,1,1,3,1,1,1,1,1,1,1,1,2,-3,1,1,2,3,3,3,1,1,2,2,2,1,3,3,3,3,3,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,2,3,3,3,2,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7, ,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84254,2,1.249304401,1.539181567,12
13401209,Tompkins County Medical Examiner,NY,2,2, ,2,2,1, ,Tompkins County New York,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-3,-3,1,-3,-3,1,-3,-3,1,-3,-3,1,1,1,4,4,247092,0,12,31,2018,2,-3,-3,2,2,2,3,2,2,2,3,2, ,1,0,250,1,1,0,96,1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,57,1,1,1,1,1,1,1,2,1,2,1,4,4,1,2,1,1,1,1,2,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0, ,1,0,1,0, ,1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1,3,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,-3,-3,-3,-3,1,3,3,3,2,2,2,3,3,1,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,1,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102793,1,1.206809466,1.439217244,22
13401211,Erie County Medical Examiner's Office,NY,2,2, ,2,2,1, ,"Erie County Ny, Contracts Held With Several Adjoining Counties For Forensic Pathology Services (Niagara, Chautauqua And Cattaraugus Counties).",2,2,3,0,3,0,0,0,0,0,9,0,0,0,1,0,0,0,8,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,29,0,3,0,160935,160935,0,-3,-3,1,39241,39241,0,44847,44847,0,1,2,3,3,4074092,0,12,31,2018,1,2964875,0,1,2,2,1,2,1,2,1,1,Contracts With Coroner Counties,1,0,2500,1,1,0,1210,1,1,1,-3,0,1,1,1,-3,0,1,700,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,3,2,2,1,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0, ,1,1,1,0, ,2,1,65,1,0,-3,-3,1,1939,0,0,0,0,0,1,1,1,1,1,2,1,1,1,2,2,1,2,-3,1,1,1,1,1,2,1,3,1,1,1,2,2,1,2,2,2,3,3,2,3,3,2,3,3,2,3,1,3,3,3,3,2,3,2,3,2,1,1,2,1,1,3,3,3,1,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919719,1,1.037883685,1.165801785,22
13401212,Franklin County Senior Medical Examiner,NY,1,1, ,2,2,5, ,"Franklin County, N.Y.",2,2,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-3,-3,1,15000,15000,0,-3,-3,1,-3,-3,1,4,4,4,4,197728,-8,12,31,2018,1,60000,-8,3,3,3,3,2,3,3,3,-8, ,1,1,-3,-8,1,1,-3,-3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,26,1,1,1,1,2,2,2,2,2,2,2,2,4,3,2,2,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0, ,0,0,1,0, ,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,2,1,1,1,2,1,1,1,1,1,1,1,-8,2,-3,1,2,3,1,1,1,-8,1,-8,-8,-8,-8,3,3,3,1,1,1,3,3,1,2,2,2,2,3,2,2,3,3,3,3,2,1,2,2,2,2,2,1,3,3,3,2,3,0, , ,9,9,0,9,9,9,9,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,7, ,0,0,7,0,0,0,0,9,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50293,2,1.267253574,1.562245335,12
13401213,Fulton County Coroner,NY,1,1, ,2,2,5, ,Fulton County,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,-3,-3,1,-3,-3,1,-3,-3,1,-3,-3,1,4,2,4,4,136000,0,12,31,2018,1,27640,0,2,2,2,1,2,2,2,2,2, ,1,0,138,0,1,0,130,0,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,38,0,1,2,1,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,2,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0, ,1,0,1,0, ,1,1,1,0,0,1,0,0,2014,0,0,1,0,0,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,3,3,3,2,2,2,2,2,1,2,2,1,2,2,3,3,3,3,2,3,2,2,2,1,1,2,2,3,2,2,2,2,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53591,1,1.265455655,1.559963031,12
13401216,Hamilton County Coroner,NY,1,1, ,2,2,1, ,Hamilton County,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-3,-3,1,-3,-3,1,-3,-3,1,-3,-3,1,2,4,1,1,2000,1,12,31,2019,2,-3,-3,2,2,2,2,2,2,2,2,2, ,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,0,4,1,2,1,4,2,4,2,2,2,2,2,2,2,2,3,2,2,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0, ,1,1,1,0, ,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,3,3,1,1,3,3,3,3,1,1,2,1,1,2,-3,1,1,1,3,3,3,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,0, , ,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0,0,7, ,7,0,7,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4434,1,1.293544669,1.594961132,12
13401217,Ontario County Coroner,NY,1,1, ,2,2,1, ,Ontario Co.,1,3,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,1,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,4,4,4,4,2055174,-8,12,31,2018,2,-3,-3,2,2,2,2,2,2,2,2,-8, ,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,780,-8,1,1,4,2,1,1,2,2,2,2,2,4,1,2,2,2,2,2,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0, ,0,0,1,0, ,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,2,2,1,1,1,3,-8,-8,2,2,1,1,1,1,-8,1,2,2,2,2,-8,-8,1,-8,-8,-8,-8,2,2,3,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,2,2,2,2,1,2,2,2,2,2,1,2,0, , ,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7, ,7,0,7,7,0,0,0,7,0,0,0,0,7,7,7,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,109864,2,1.236565576,1.52241645,12
13401218,Herkimer County Chief Medical Examiner,NY,1,1, ,2,2,-1, ,Herkimer County,-1,-1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70000,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, ,1,1,166,0,2,-3,-3,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,1,1,1,1,1,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, ,-1,-1,-1,-1, ,-1,2,-3,-3,-3,-3,-3,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,3,3,3,1,1,3,-1,-1,-1,-1,-1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7, ,0,0,7,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61833,3,1.261014865, ,12
13401219,Jefferson County Medical Examiner's Office,NY,2,2, ,2,2,1, ,"Jefferson County, Lewis County, St. Lawrence County",2,2,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,2,2,0,10,90000,18000,0,6000,6000,0,30000,50000,0,-3,-3,1,1,1,4,4,475000,1,12,31,2018,1,260000,1,2,2,2,1,2,2,2,2,2, ,1,0,330,0,1,0,330,1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,180,0,1,1,1,1,4,1,3,1,2,2,2,4,3,2,2,2,2,2,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0, ,1,0,0,0, ,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,2,1,1,1,2,2,1,1,2,1,1,2,-3,2,-3,1,1,1,3,1,3,1,2,1,2,2,1,2,2,3,2,2,2,1,1,1,3,3,2,3,2,3,2,3,2,2,3,3,3,3,3,3,1,1,3,2,2,3,2,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246249,1,1.15404581,1.369403901,22
